GPIO,FrameID,Timestamp
4,532258,2.4284E+12
4,532259,2.4284E+12
4,532260,2.4284E+12
4,532261,2.4284E+12
4,532262,2.4284E+12
4,532263,2.42841E+12
4,532264,2.42841E+12
4,532265,2.42841E+12
4,532266,2.42841E+12
4,532267,2.42841E+12
4,532268,2.42841E+12
4,532269,2.42841E+12
4,532270,2.42842E+12
4,532271,2.42842E+12
4,532272,2.42842E+12
4,532273,2.42842E+12
4,532274,2.42842E+12
4,532275,2.42842E+12
4,532276,2.42843E+12
4,532277,2.42843E+12
4,532278,2.42843E+12
4,532279,2.42843E+12
4,532280,2.42843E+12
4,532281,2.42843E+12
4,532282,2.42843E+12
4,532283,2.42844E+12
4,532284,2.42844E+12
4,532285,2.42844E+12
4,532286,2.42844E+12
4,532287,2.42844E+12
4,532288,2.42844E+12
4,532289,2.42844E+12
4,532290,2.42845E+12
4,532291,2.42845E+12
4,532292,2.42845E+12
4,532293,2.42845E+12
4,532294,2.42845E+12
4,532295,2.42845E+12
4,532296,2.42845E+12
4,532297,2.42846E+12
4,532298,2.42846E+12
4,532299,2.42846E+12
4,532300,2.42846E+12
4,532301,2.42846E+12
4,532302,2.42846E+12
4,532303,2.42847E+12
4,532304,2.42847E+12
4,532305,2.42847E+12
4,532306,2.42847E+12
4,532307,2.42847E+12
4,532308,2.42847E+12
4,532309,2.42847E+12
4,532310,2.42848E+12
4,532311,2.42848E+12
4,532312,2.42848E+12
4,532313,2.42848E+12
4,532314,2.42848E+12
4,532315,2.42848E+12
4,532316,2.42848E+12
4,532317,2.42849E+12
4,532318,2.42849E+12
4,532319,2.42849E+12
4,532320,2.42849E+12
4,532321,2.42849E+12
4,532322,2.42849E+12
4,532323,2.42849E+12
4,532324,2.4285E+12
4,532325,2.4285E+12
4,532326,2.4285E+12
4,532327,2.4285E+12
4,532328,2.4285E+12
4,532329,2.4285E+12
4,532330,2.42851E+12
4,532331,2.42851E+12
4,532332,2.42851E+12
4,532333,2.42851E+12
4,532334,2.42851E+12
4,532335,2.42851E+12
