FrameIndex,VisualStim,Stim0,Stim1,Position_X,Position_Y,Speed,Motion,Layer1,Layer1_Denoised,Layer2,Layer2_Denoised,Resistant,Resistant_Denoised,Behavior,Behavior_Denoised
16522,0,0,0,26.25732957,6.722359650000001,5.07,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16523,0,0,0,26.367133860000003,6.790768499999999,7.76,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16524,0,0,0,26.496210689999998,6.912778620000001,10.66,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16525,0,0,0,26.61257922,7.044596669999997,10.55,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16526,0,0,0,26.68924212,7.140834330000001,7.38,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16527,0,0,0,26.77825749,7.268344770000002,9.33,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16528,0,0,0,26.858802450000002,7.456376549999998,12.27,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16529,0,0,0,26.96202993,7.61118651,11.16,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16530,0,0,0,27.07943202,7.748581770000001,10.84,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16531,0,0,0,27.180722940000003,7.888097760000001,10.34,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16532,0,0,0,27.25653648,8.006819490000002,8.45,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16533,0,0,0,27.31496394,8.149888530000002,9.27,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16534,0,0,0,27.34128891,8.276787389999999,7.78,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16535,0,0,0,27.36046851,8.39407503,7.13,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16536,0,0,0,27.42863238,8.535293339999999,9.41,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16537,0,0,0,27.52111137,8.64354015,8.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16538,0,0,0,27.61995615,8.759842499999998,9.16,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16539,0,0,0,27.67280997,8.882020709999999,7.99,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16540,0,0,0,27.717143309999997,8.99497389,7.28,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16541,0,0,0,27.77070702,9.11779224,8.04,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16542,0,0,0,27.84726798,9.29191947,11.41,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16543,0,0,0,27.91451811,9.477127800000002,11.82,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16544,0,0,0,27.96502053,9.672233460000001,12.09,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16545,0,0,0,27.99516678,9.851422920000001,10.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16546,0,0,0,28.04532588,9.975693239999998,8.04,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16547,0,0,0,28.139514329999997,10.106477729999998,9.67,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16548,0,0,0,28.22887302,10.240686540000002,9.67,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16549,0,0,0,28.281383520000002,10.42996467,11.79,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16550,0,0,0,28.3429098,10.58908761,10.24,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16551,0,0,0,28.387236,10.754021999999999,10.25,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16552,0,0,0,28.438500180000002,10.95044553,12.18,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16553,0,0,0,28.46793651,11.10990108,9.73,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16554,0,0,0,28.46953512,11.260904069999999,9.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16555,0,0,0,28.48638834,11.404890419999997,8.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16556,0,0,0,28.49187075,11.499686850000003,5.7,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16557,0,0,0,28.52035941,11.579738249999998,5.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16558,0,0,0,28.556093580000002,11.62734747,3.57,1,Layer1_Stationary,,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16559,0,0,0,28.58320713,11.69202627,4.21,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16560,0,0,0,28.59578847,11.779173029999999,5.28,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16561,0,0,0,28.616856329999997,11.93262042,9.29,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16562,0,0,0,28.6437714,12.091814880000001,9.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16563,0,0,0,28.67541789,12.29972184,12.62,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16564,0,0,0,28.661182529999998,12.539225220000002,14.4,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16565,0,0,0,28.638607259999997,12.78735102,14.95,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16566,0,0,0,28.678359389999997,13.006673460000002,13.37,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16567,0,0,0,28.75127613,13.14760386,9.52,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16568,0,0,0,28.83308172,13.31725002,11.3,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16569,0,0,0,28.82159472,13.52364957,12.4,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16570,0,0,0,28.81645203,13.77102078,14.85,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16571,0,0,0,28.8439089,13.955499540000002,11.19,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16572,0,0,0,28.86695088,14.041219349999999,5.33,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16573,0,0,0,28.865300429999998,14.27807451,14.21,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16574,0,0,0,28.88250768,14.467971330000001,11.44,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16575,0,0,0,28.90581966,14.60971713,8.62,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16576,0,0,0,28.90109181,14.777736059999999,10.09,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16577,0,0,0,28.85663688,14.977254870000001,12.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16578,0,0,0,28.84887279,15.18899025,12.71,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16579,0,0,0,28.81533624,15.416133989999999,13.78,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16580,0,0,0,28.784465790000002,15.59006274,10.6,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16581,0,0,0,28.755140309999998,15.76072992,10.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16582,0,0,0,28.75493109,15.90536535,8.68,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16583,0,0,0,28.759521239999998,16.03688301,7.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16584,0,0,0,28.74227286,16.18069767,8.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16585,0,0,0,28.70819985,16.36068909,10.99,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16586,0,0,0,28.68278502,16.57355637,12.86,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16587,0,0,0,28.650062069999997,16.78529352,12.86,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16588,0,0,0,28.57907115,16.97012634,11.88,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16589,0,0,0,28.51739286,17.16451497,12.24,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16590,0,0,0,28.4896356,17.324301300000002,9.73,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16591,0,0,0,28.47552,17.500669950000002,10.62,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16592,0,0,0,28.441497090000002,17.68710495,11.37,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16593,0,0,0,28.38657795,17.863727519999998,11.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16594,0,0,0,28.31792592,18.073436909999998,13.24,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16595,0,0,0,28.26296031,18.2502696,11.11,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16596,0,0,0,28.18421067,18.471243389999998,14.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16597,0,0,0,28.10236572,18.665823330000002,12.67,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16598,0,0,0,28.011367319999998,18.84861321,12.25,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16599,0,0,0,27.94405998,19.042640640000002,12.32,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16600,0,0,0,27.85483719,19.22107368,11.97,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16601,0,0,0,27.7961862,19.35583233,8.82,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16602,0,0,0,27.77089476,19.48949844,8.16,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16603,0,0,0,27.75852264,19.65203226,9.78,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16604,0,0,0,27.67591416,19.84093308,12.37,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16605,0,0,0,27.55048872,20.067552929999998,15.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16606,0,0,0,27.42515625,20.2530384,13.43,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16607,0,0,0,27.33685254,20.418354569999998,11.25,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16608,0,0,0,27.26469933,20.63226789,13.55,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16609,0,0,0,27.181395300000002,20.83120287,12.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16610,0,0,0,27.05590011,21.05780304,15.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16611,0,0,0,26.953032030000003,21.26603634,13.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16612,0,0,0,26.859354959999997,21.45801366,12.82,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16613,0,0,0,26.717210400000003,21.67181433,15.4,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16614,0,0,0,26.55175923,21.84140502,14.22,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16615,0,0,0,26.41415835,21.9995901,12.58,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16616,0,0,0,26.367622020000002,22.15340049,9.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16617,0,0,0,26.31171762,22.33998657,11.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16618,0,0,0,26.21306241,22.466906010000002,9.65,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16619,0,0,0,26.018832930000002,22.71467016,18.89,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16620,0,0,0,25.859826209999998,22.94007585,16.55,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16621,0,0,0,25.69699287,23.13294276,15.14,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16622,0,0,0,25.49253522,23.31488148,16.42,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16623,0,0,0,25.33600329,23.46059472,12.83,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16624,0,0,0,25.27394772,23.58640998,8.42,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16625,0,0,0,25.212972150000002,23.77889022,12.11,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16626,0,0,0,25.07585406,23.96780088,14.01,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16627,0,0,0,24.97462212,24.134854230000002,11.72,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16628,0,0,0,24.85387266,24.2785938,11.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16629,0,0,0,24.66947793,24.3949668,13.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16630,0,0,0,24.49144722,24.51800688,12.98,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16631,0,0,0,24.34962093,24.684107609999998,13.1,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16632,0,0,0,24.26197707,24.80379582,8.9,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16633,0,0,0,24.10042584,25.00308975,15.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16634,0,0,0,23.89342905,25.1767704,16.21,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16635,0,0,0,23.69890989,25.354750590000002,15.82,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16636,0,0,0,23.47304643,25.51339746,16.56,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16637,0,0,0,23.284184940000003,25.66120416,14.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16638,0,0,0,23.10040176,25.7795526,13.12,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16639,0,0,0,22.96988547,25.93435362,12.15,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16640,0,0,0,22.816854720000002,26.08625607,12.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16641,0,0,0,22.61346996,26.23165146,15.0,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16642,0,0,0,22.396606199999997,26.38573476,15.96,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16643,0,0,0,22.20938622,26.52161433,13.88,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16644,0,0,0,21.978022470000003,26.66660226,16.38,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16645,0,0,0,21.73405767,26.78952411,16.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16646,0,0,0,21.53175651,26.90847024,14.08,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16647,0,0,0,21.34276986,27.067358271,14.81,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16648,0,0,0,21.10674798,27.19574757,16.12,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16649,0,0,0,20.75239956,27.367822452,23.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16650,0,0,0,20.51255286,27.494845167,16.28,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16651,0,0,0,20.36269248,27.548030688,9.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16652,0,0,0,20.15906097,27.639250605,13.39,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16653,0,0,0,20.00905395,27.762395739,11.64,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16654,0,0,0,19.89688932,27.861019224,8.96,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16655,0,0,0,19.737106559999997,27.957773208,11.21,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16656,0,0,0,19.58619474,28.003370538,9.46,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16657,0,0,0,19.49703633,27.997120098,5.36,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16658,0,0,0,19.318410150000002,28.054494336,11.26,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16659,0,0,0,19.10538732,28.116257562,13.31,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16660,0,0,0,18.906208290000002,28.179146535,12.53,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16661,0,0,0,18.71757747,28.244187534,11.97,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16662,0,0,0,18.567157379999998,28.291267902,9.46,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16663,0,0,0,18.49718214,28.309664502,4.34,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16664,0,0,0,18.46566975,28.323906921,2.07,1,Layer1_Stationary,Layer1_Stationary,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16665,0,0,0,18.458799720000002,28.327734768,0.47,1,Layer1_Stationary,Layer1_Stationary,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16666,0,0,0,18.41467203,28.354446999,3.09,1,Layer1_Stationary,Layer1_Stationary,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16667,0,0,0,18.30918075,28.377170787,6.47,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16668,0,0,0,18.20135592,28.44395142,7.61,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16669,0,0,0,18.09560895,28.488753588,6.89,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16670,0,0,0,17.92884171,28.494176232,10.01,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16671,0,0,0,17.76325284,28.510156722,9.98,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16672,0,0,0,17.57567346,28.528756275,11.31,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16673,0,0,0,17.38922775,28.589455896,11.76,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16674,0,0,0,17.17266618,28.650316224,13.5,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16675,0,0,0,16.93957329,28.7002974,14.3,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16676,0,0,0,16.698873629999998,28.771747983,15.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16677,0,0,0,16.51764213,28.791803643,10.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16678,0,0,0,16.29413367,28.804960884,13.43,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16679,0,0,0,16.06997073,28.800147885,13.45,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16680,0,0,0,15.81200481,28.800762669,15.48,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16681,0,0,0,15.49196004,28.838102928,19.33,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16682,0,0,0,15.27196704,28.849604913,13.22,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16683,0,0,0,15.03891885,28.835908322999998,14.01,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16684,0,0,0,14.788108170000001,28.844378292000002,15.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16685,0,0,0,14.52463209,28.841631375,15.81,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16686,0,0,0,14.246798159999999,28.837062231,16.67,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16687,0,0,0,14.00747181,28.790527581,14.63,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16688,0,0,0,13.74482184,28.784207292,15.76,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16689,0,0,0,13.47787767,28.777467684,16.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16690,0,0,0,13.233089459999999,28.744679913,14.82,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16691,0,0,0,12.90526092,28.728339672,19.69,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16692,0,0,0,12.63042033,28.709664456,16.53,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16693,0,0,0,12.38635452,28.625399283,15.49,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16694,0,0,0,12.18068898,28.55070468,13.13,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16695,0,0,0,12.005063309999999,28.550620527,10.54,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16696,0,0,0,11.84989215,28.536056913,9.35,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16697,0,0,0,11.70702159,28.489204644,9.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16698,0,0,0,11.60956086,28.465316667,6.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16699,0,0,0,11.50921494,28.476751371,6.06,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16700,0,0,0,11.32472724,28.494593091,11.12,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16701,0,0,0,11.159796420000001,28.424994015,10.74,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16702,0,0,0,10.993707780000001,28.346578404,11.02,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16703,0,0,0,10.831962540000001,28.275653199,10.6,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16704,0,0,0,10.63532709,28.241100648,11.98,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16705,0,0,0,10.41876645,28.181240001,13.48,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16706,0,0,0,10.14102996,28.130898066,16.94,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16707,0,0,0,9.94412988,28.072547616,12.32,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
16708,0,0,0,9.731144610000001,27.980297058,13.93,1,Layer1_Walk,Layer1_Walk,Layer2_Walk,Layer2_Walk,,,Walk,Walk
